start_id,end_id,relation_type,source
3362,387,因合并、分立、转让不进行变更登记,enhanced_extraction
2037,3362,给予处罚,enhanced_extraction
2037,9,行驶主体,enhanced_extraction
3363,3361,是,enhanced_extraction
3364,3363,公布,enhanced_extraction
3365,3363,修订,enhanced_extraction
102,30,是,enhanced_extraction
13,69,是,enhanced_extraction
9,3366,属于,enhanced_extraction
11,3367,属于,enhanced_extraction
69,30,隶属于,enhanced_extraction
342,3368,安排旅游者参观或者参与,enhanced_extraction
427,3369,处,enhanced_extraction
427,3370,情节严重时吊销,enhanced_extraction
216,1270,承办机构,enhanced_extraction
216,122,类型,enhanced_extraction
3371,6,类型,enhanced_extraction
1270,216,承办机构,enhanced_extraction
216,3372,执行,enhanced_extraction
80,12,行使主体,enhanced_extraction
3373,12,实施依据,enhanced_extraction
3374,3375,进行检查,enhanced_extraction
3376,3377,拒绝接受,enhanced_extraction
3376,3378,接到,enhanced_extraction
3379,3378,下达,enhanced_extraction
3380,3381,应当积极配合,enhanced_extraction
3379,3382,责令改正,enhanced_extraction
3379,3382,给予警告,enhanced_extraction
3373,3383,实施依据,enhanced_extraction
3374,3381,进行,enhanced_extraction
3379,3384,对单位或个人罚款,enhanced_extraction
3379,3385,对单位或个人罚款,enhanced_extraction
220,12,承办,enhanced_extraction
1995,3386,规定,enhanced_extraction
230,3387,规定,enhanced_extraction
842,3388,有,enhanced_extraction
3389,596,属于,enhanced_extraction
219,3390,行使,enhanced_extraction
220,3390,行使,enhanced_extraction
219,12,行使,enhanced_extraction
220,12,行使,enhanced_extraction
230,3388,规定,enhanced_extraction
80,3391,依据,enhanced_extraction
3392,3393,应当建立,enhanced_extraction
3392,3394,及时发现,enhanced_extraction
3392,3394,认定,enhanced_extraction
3392,657,实施,enhanced_extraction
657,3395,采取措施,enhanced_extraction
657,3396,采取措施,enhanced_extraction
657,3397,采取措施,enhanced_extraction
657,3398,责令,enhanced_extraction
80,3399,行使,enhanced_extraction
3392,80,是,enhanced_extraction
80,3393,应当建立,enhanced_extraction
3391,3400,通过,enhanced_extraction
3391,3401,修正,enhanced_extraction
3402,1,实施依据,enhanced_extraction
3403,3404,擅自从事社会消防技术服务活动的,enhanced_extraction
3405,3404,继续从事社会消防技术服务活动的,enhanced_extraction
1,3,执行主体,enhanced_extraction
1,4,执行主体,enhanced_extraction
1,3406,实施依据,enhanced_extraction
3407,571,违反,enhanced_extraction
3403,571,违反,enhanced_extraction
3405,571,违反,enhanced_extraction
9,2641,监管对象,enhanced_extraction
11,12,类型,enhanced_extraction
1430,9,行使主体,enhanced_extraction
220,9,承办机构,enhanced_extraction
120,1083,隐瞒,enhanced_extraction
120,3408,提供,enhanced_extraction
120,3409,申请,enhanced_extraction
120,3410,以欺骗、贿赂等不正当手段,enhanced_extraction
120,79,申请,enhanced_extraction
800,120,不予受理,enhanced_extraction
800,3409,不予颁发,enhanced_extraction
120,3411,在,enhanced_extraction
120,3409,不得再次申请,enhanced_extraction
800,120,给予警告,enhanced_extraction
120,3412,不得再次申请,enhanced_extraction
2664,3413,以欺骗、贿赂等不正当手段,enhanced_extraction
800,2664,依法给予行政处罚,enhanced_extraction
2664,3414,在,enhanced_extraction
2664,3412,不得再次申请,enhanced_extraction
2664,3415,构成犯罪,enhanced_extraction
3416,3417,类型,enhanced_extraction
1430,800,类型,enhanced_extraction
220,800,类型,enhanced_extraction
2664,3418,对象,enhanced_extraction
2664,3419,对象,enhanced_extraction
800,120,发现行为,enhanced_extraction
9,782,涉及,enhanced_extraction
9,783,涉及,enhanced_extraction
11,350,是,enhanced_extraction
102,130,是,enhanced_extraction
13,3420,是,enhanced_extraction
15,3421,是,enhanced_extraction
3422,94,违反,enhanced_extraction
966,3423,和其他负有大气环境保护监督管理职责的部门,enhanced_extraction
130,2,类型,enhanced_extraction
3421,45,类型,enhanced_extraction
3422,2,类型,enhanced_extraction
966,2,类型,enhanced_extraction
3424,2,类型,enhanced_extraction
9,2593,类型,enhanced_extraction
11,2593,类型,enhanced_extraction
782,319,类型,enhanced_extraction
783,319,类型,enhanced_extraction
350,2593,类型,enhanced_extraction
966,3424,"可以对,有关设施、设备、物品采取,查封、扣押等行政强制措施",enhanced_extraction
3422,966,"违反,法律法规规定排放大气污染物,造成或者可能造成,严重大气污染,或者有关证据可能灭失或者被隐匿",enhanced_extraction
3422,3424,"违反,法律法规规定排放大气污染物,造成或者可能造成,严重大气污染,或者有关证据可能灭失或者被隐匿",enhanced_extraction
436,9,行使主体,enhanced_extraction
1293,22,关系实体,enhanced_extraction
1293,3425,关系实体,enhanced_extraction
1293,3426,关系实体,enhanced_extraction
3427,3428,关系实体,enhanced_extraction
3429,22,关系实体,enhanced_extraction
3429,3426,关系实体,enhanced_extraction
3429,3430,关系实体,enhanced_extraction
3429,3428,关系实体,enhanced_extraction
1293,22,导致,enhanced_extraction
1293,3426,导致,enhanced_extraction
1293,3428,导致,enhanced_extraction
3429,22,执行,enhanced_extraction
3429,3426,执行,enhanced_extraction
3429,3428,执行,enhanced_extraction
9,3431,依据,enhanced_extraction
3432,3430,导致,enhanced_extraction
3433,3434,制定,enhanced_extraction
3435,3436,公布,enhanced_extraction
3435,3437,修正,enhanced_extraction
476,3438,受到,enhanced_extraction
3439,3440,受到,enhanced_extraction
476,3441,受到,enhanced_extraction
219,65,负责,enhanced_extraction
220,2222,负责,enhanced_extraction
3435,2714,发布,enhanced_extraction
476,3434,未制定,enhanced_extraction
3442,3438,受到,enhanced_extraction
3442,3441,受到,enhanced_extraction
3442,3440,受到,enhanced_extraction
3439,462,受到,enhanced_extraction
3443,3444,类型,enhanced_extraction
3443,3445,类型,enhanced_extraction
3443,3446,类型,enhanced_extraction
11,308,类型,enhanced_extraction
3447,3448,行使,enhanced_extraction
3449,3448,承办,enhanced_extraction
3450,3451,同意,enhanced_extraction
1513,3451,批准,enhanced_extraction
1275,3443,建立,enhanced_extraction
3452,3443,建立,enhanced_extraction
3443,3453,备案,enhanced_extraction
30,9,行使主体,enhanced_extraction
9,12,涉及,enhanced_extraction
1281,12,执行,enhanced_extraction
137,3454,建立,enhanced_extraction
3454,3455,记录,enhanced_extraction
3454,3456,记录,enhanced_extraction
3454,3457,记录,enhanced_extraction
3454,3458,记录,enhanced_extraction
3454,657,接受,enhanced_extraction
3459,9,依据,enhanced_extraction
299,22,本规定第十三条第二款,enhanced_extraction
299,22,本规定第十九条,enhanced_extraction
30,96,类型,enhanced_extraction
159,122,类型,enhanced_extraction
3460,35,类型,enhanced_extraction
3454,3461,保存时间,enhanced_extraction
137,9,违反,enhanced_extraction
137,12,受到,enhanced_extraction
137,3462,违反,enhanced_extraction
137,3463,违反,enhanced_extraction
137,3464,受到,enhanced_extraction
137,3465,受到,enhanced_extraction
30,96,类型,enhanced_extraction
3466,35,类型,enhanced_extraction
3467,3468,类型,enhanced_extraction
30,657,进行,enhanced_extraction
657,3466,依据,enhanced_extraction
657,3469,对象,enhanced_extraction
857,3470,审查,enhanced_extraction
197,3471,管理,enhanced_extraction
219,9,行使主体,enhanced_extraction
220,9,承办机构,enhanced_extraction
594,9,实施依据,enhanced_extraction
230,9,实施依据,enhanced_extraction
3472,3473,判定为重大事故隐患,enhanced_extraction
1996,1169,处罚措施,enhanced_extraction
767,1169,处罚措施,enhanced_extraction
1997,1169,处罚措施,enhanced_extraction
219,96,类型,enhanced_extraction
220,122,类型,enhanced_extraction
594,35,类型,enhanced_extraction
230,45,类型,enhanced_extraction
945,3474,类型,enhanced_extraction
946,3475,类型,enhanced_extraction
3476,3477,类型,enhanced_extraction
3478,3477,类型,enhanced_extraction
3479,3477,类型,enhanced_extraction
3480,3474,类型,enhanced_extraction
3481,3477,类型,enhanced_extraction
3482,3483,类型,enhanced_extraction
1996,2964,类型,enhanced_extraction
767,2964,类型,enhanced_extraction
1997,2964,类型,enhanced_extraction
594,230,引用,enhanced_extraction
3484,3485,收购棉花时,enhanced_extraction
3484,3486,收购棉花时,enhanced_extraction
3484,3487,收购棉花时,enhanced_extraction
3484,3488,收购棉花时,enhanced_extraction
3489,3484,责令改正,enhanced_extraction
3489,3490,可以处,enhanced_extraction
30,12,行驶主体,enhanced_extraction
3491,12,实施依据,enhanced_extraction
30,3492,行使主体,enhanced_extraction
3484,3493,需要遵循,enhanced_extraction
1,9,行使主体,enhanced_extraction
9,3494,涉及,enhanced_extraction
9,3495,涉及,enhanced_extraction
9,3496,涉及,enhanced_extraction
9,3497,涉及,enhanced_extraction
3498,22,执行,enhanced_extraction
3498,24,执行,enhanced_extraction
2659,11,依据,enhanced_extraction
2659,319,规定,enhanced_extraction
3494,9,类型,enhanced_extraction
3495,9,类型,enhanced_extraction
3496,9,类型,enhanced_extraction
3497,9,类型,enhanced_extraction
3499,3500,行为,enhanced_extraction
3494,319,违反本办法的规定,enhanced_extraction
3495,319,违反本办法的规定,enhanced_extraction
3496,319,违反本办法的规定,enhanced_extraction
3497,319,违反本办法的规定,enhanced_extraction
197,12,行使主体,enhanced_extraction
2754,12,承办机构,enhanced_extraction
3501,3502,失修、失养,enhanced_extraction
3503,12,实施依据,enhanced_extraction
197,2,类型,enhanced_extraction
2754,2,类型,enhanced_extraction
3503,6,类型,enhanced_extraction
197,3501,责令改正,enhanced_extraction
3501,3504,罚款,enhanced_extraction
1178,1181,行使主体,enhanced_extraction
1179,35,类型,enhanced_extraction
1178,1179,行使依据,enhanced_extraction
1178,1181,下属机构,enhanced_extraction
22,24,导致,enhanced_extraction
9,3505,描述,enhanced_extraction
11,12,类型,enhanced_extraction
102,197,单位,enhanced_extraction
13,455,部门,enhanced_extraction
3200,9,受处罚对象,enhanced_extraction
3201,9,受处罚对象,enhanced_extraction
3506,9,执行机构,enhanced_extraction
3507,9,实施依据,enhanced_extraction
1095,3508,行使主体,enhanced_extraction
1234,3508,实施依据,enhanced_extraction
1234,12,权力类型,enhanced_extraction
3506,3508,执行机构,enhanced_extraction
9,1691,涉及,enhanced_extraction
9,3509,涉及,enhanced_extraction
9,3510,涉及,enhanced_extraction
9,3511,涉及,enhanced_extraction
9,12,包含,enhanced_extraction
102,130,是,enhanced_extraction
13,2135,是,enhanced_extraction
11,12,是,enhanced_extraction
130,9,行驶主体,enhanced_extraction
2135,9,承办机构,enhanced_extraction
3510,3511,涉及,enhanced_extraction
9,3512,包括,enhanced_extraction
11,12,是,enhanced_extraction
102,518,是,enhanced_extraction
13,519,是,enhanced_extraction
9,12,类型,enhanced_extraction
12,11,类型,enhanced_extraction
518,102,类型,enhanced_extraction
519,13,类型,enhanced_extraction
518,3512,行使,enhanced_extraction
519,3512,承办,enhanced_extraction
9,3513,包括,enhanced_extraction
11,218,是,enhanced_extraction
102,1,是,enhanced_extraction
15,104,是,enhanced_extraction
104,3514,规定,enhanced_extraction
1,3513,行使主体,enhanced_extraction
105,3514,法律依据,enhanced_extraction
2330,218,权力类型,enhanced_extraction
9,3513,包含,enhanced_extraction
15,3514,规定,enhanced_extraction
12,3515,依据,enhanced_extraction
3515,3516,具体条款,enhanced_extraction
3517,153,导致结果,enhanced_extraction
30,159,包含,enhanced_extraction
159,12,执行,enhanced_extraction
3515,6,是,enhanced_extraction
153,2964,是,enhanced_extraction
30,3515,依据,enhanced_extraction
159,3515,依据,enhanced_extraction
1343,3518,行驶主体,enhanced_extraction
3519,12,承办机构,enhanced_extraction
1345,3520,拒不改正,enhanced_extraction
1343,3518,行使主体,enhanced_extraction
1345,3521,吊销,enhanced_extraction
1343,12,行使主体,enhanced_extraction
3519,12,具体执行部门,enhanced_extraction
3522,3523,变更名称,enhanced_extraction
3522,3523,变更住所,enhanced_extraction
3522,3523,变更法定代表人,enhanced_extraction
3522,3523,变更主要负责人,enhanced_extraction
24,1073,范围,enhanced_extraction
216,12,承办,enhanced_extraction
1970,1971,发布,enhanced_extraction
1970,1882,修订,enhanced_extraction
3524,3522,责令改正,enhanced_extraction
3524,3522,给予警告,enhanced_extraction
3524,3522,处以罚款,enhanced_extraction
54,1970,发布,enhanced_extraction
1178,3525,行使主体,enhanced_extraction
1176,3526,实施依据,enhanced_extraction
1176,3527,采取措施,enhanced_extraction
1176,3528,采取措施,enhanced_extraction
1176,3529,采取措施,enhanced_extraction
1176,3530,采取措施,enhanced_extraction
1176,3531,采取措施,enhanced_extraction
1176,3532,采取措施,enhanced_extraction
1176,3533,采取措施,enhanced_extraction
3534,3535,配合,enhanced_extraction
3534,3536,如实提供,enhanced_extraction
3534,3537,不得,enhanced_extraction
1178,3525,实施主体,enhanced_extraction
1176,3525,行使主体,enhanced_extraction
9,3538,是,enhanced_extraction
11,79,是,enhanced_extraction
102,80,是,enhanced_extraction
13,2084,是,enhanced_extraction
15,3539,是,enhanced_extraction
3540,3541,负责,enhanced_extraction
445,3542,负责,enhanced_extraction
3543,3544,负责审核,enhanced_extraction
3545,3546,负责审核,enhanced_extraction
80,79,行使主体,enhanced_extraction
2084,3538,承办机构,enhanced_extraction
11,12,是,enhanced_extraction
9,12,是,enhanced_extraction
102,96,是,enhanced_extraction
3547,12,涉及,enhanced_extraction
3548,96,类型,enhanced_extraction
2565,94,类型,enhanced_extraction
3549,3550,类型,enhanced_extraction
105,94,类型,enhanced_extraction
3549,3548,隶属于,enhanced_extraction
3551,3549,隶属于,enhanced_extraction
79,11,属于,enhanced_extraction
3552,3552,属于,enhanced_extraction
3553,3553,属于,enhanced_extraction
11,79,属于,enhanced_extraction
1178,3554,行使,enhanced_extraction
3555,3554,承办,enhanced_extraction
3556,3554,提供依据,enhanced_extraction
1613,3557,发布,enhanced_extraction
3558,3557,发布,enhanced_extraction
3554,3559,委托给,enhanced_extraction
3560,3561,委托,enhanced_extraction
1,387,行驶主体,enhanced_extraction
3562,3563,处罚依据,enhanced_extraction
821,462,给予,enhanced_extraction
821,3564,罚款,enhanced_extraction
821,32,协助,enhanced_extraction
3565,3566,需经,enhanced_extraction
3565,3567,需经,enhanced_extraction
3565,3568,向,enhanced_extraction
3565,3569,领取,enhanced_extraction
3570,3571,应,enhanced_extraction
3570,3572,应,enhanced_extraction
3570,3568,向,enhanced_extraction
3570,3569,领取,enhanced_extraction
2094,1261,如有歇业,enhanced_extraction
2094,1261,如有转业,enhanced_extraction
2094,1261,如有合并,enhanced_extraction
2094,1261,如有迁移,enhanced_extraction
2094,1261,如有改变名称,enhanced_extraction
1261,3573,应在,enhanced_extraction
1261,3574,向,enhanced_extraction
1,96,类型,enhanced_extraction
3575,94,类型,enhanced_extraction
3576,94,类型,enhanced_extraction
3570,3571,需要,enhanced_extraction
3570,3567,需要,enhanced_extraction
3562,3577,导致,enhanced_extraction
9,3578,包括,enhanced_extraction
11,12,是,enhanced_extraction
216,122,类型,enhanced_extraction
3579,3580,类型,enhanced_extraction
3581,35,类型,enhanced_extraction
12,11,类型,enhanced_extraction
9,3580,类型,enhanced_extraction
3578,3580,类型,enhanced_extraction
9,3578,包含,enhanced_extraction
216,3578,承办,enhanced_extraction
1343,235,是,enhanced_extraction
1346,43,是,enhanced_extraction
1344,35,是,enhanced_extraction
1345,1344,制定,enhanced_extraction
1350,1344,执行,enhanced_extraction
137,657,配合,enhanced_extraction
3582,657,配合,enhanced_extraction
9,3583,包括,enhanced_extraction
11,12,是,enhanced_extraction
102,1,是,enhanced_extraction
13,103,是,enhanced_extraction
9,12,类型,enhanced_extraction
11,12,类型,enhanced_extraction
102,3584,类型,enhanced_extraction
13,103,类型,enhanced_extraction
9,11,包含,enhanced_extraction
102,13,包含,enhanced_extraction
9,218,包括,enhanced_extraction
11,218,是,enhanced_extraction
110,11,行驶,enhanced_extraction
111,13,是,enhanced_extraction
112,13,是,enhanced_extraction
3585,15,是,enhanced_extraction
1276,1729,进行,enhanced_extraction
1276,3586,采取,enhanced_extraction
1276,3587,采取,enhanced_extraction
1276,3588,委托,enhanced_extraction
1276,3589,汇总分析,enhanced_extraction
1276,3590,提出,enhanced_extraction
1276,3591,推荐,enhanced_extraction
1276,3592,制定,enhanced_extraction
110,3593,行使主体,enhanced_extraction
111,3593,承办机构,enhanced_extraction
112,3593,承办机构,enhanced_extraction
3585,3593,实施依据,enhanced_extraction
1276,3594,进行,enhanced_extraction
9,3595,包括,enhanced_extraction
9,3596,包括,enhanced_extraction
9,3597,包括,enhanced_extraction
9,3598,包括,enhanced_extraction
9,3599,包括,enhanced_extraction
11,12,是,enhanced_extraction
102,800,是,enhanced_extraction
9,11,属于,enhanced_extraction
12,11,是,enhanced_extraction
102,12,执行,enhanced_extraction
3600,3601,包括,enhanced_extraction
3600,1275,包括,enhanced_extraction
3600,3602,包括,enhanced_extraction
3603,462,给予,enhanced_extraction
3603,24,可以并处,enhanced_extraction
1275,3604,或其他组织,enhanced_extraction
3600,3605,是,enhanced_extraction
3601,96,类型,enhanced_extraction
1275,3606,类型,enhanced_extraction
3602,3607,类型,enhanced_extraction
3608,3600,是,enhanced_extraction
3609,3604,行为,enhanced_extraction
617,9,行驶主体,enhanced_extraction
220,9,承办机构,enhanced_extraction
3610,9,实施依据,enhanced_extraction
230,9,实施依据,enhanced_extraction
2910,3611,判定标准依据,enhanced_extraction
3612,3613,或者月产量大于矿山设计年生产能力的20%及以上,enhanced_extraction
3614,3615,责令立即消除或者限期消除,enhanced_extraction
3616,3617,责令停产停业整顿,enhanced_extraction
621,3618,依照刑法有关规定追究刑事责任,enhanced_extraction
3619,3610,判定标准依据,enhanced_extraction
3614,3618,处五万元以下的罚款,enhanced_extraction
2615,3620,责令改正并罚款,enhanced_extraction
3620,2611,违反,enhanced_extraction
3620,319,未按规定进行年度复审或年度复审不合格继续营运的,enhanced_extraction
3620,319,将车辆交无出租汽车驾驶员从业资格证者营运的,enhanced_extraction
3620,319,无故拒绝载客或者中断服务的,enhanced_extraction
3620,319,拒不出具出租汽车专用票据或者专用票据用完后继续营运的,enhanced_extraction
3620,319,不按规定标准收费或者在营运途中故意绕行的,enhanced_extraction
3620,319,未经乘客同意招徕其他乘客的,enhanced_extraction
3620,319,未按规定安装、使用计价器或者计价器发生故障、失准，继续营运的,enhanced_extraction
3620,319,交接班或者暂停营运时，未按规定使用交接班导向牌或停运牌，乘客投诉的,enhanced_extraction
3620,319,未按有关规定安装、使用行业监管服务设备的,enhanced_extraction
518,12,执法主体,enhanced_extraction
519,12,执行机构,enhanced_extraction
2611,3620,依据,enhanced_extraction
2611,2615,依据,enhanced_extraction
519,3621,承办机构,enhanced_extraction
1468,3622,违反,enhanced_extraction
1468,86,受到处罚,enhanced_extraction
1468,3623,受到处罚,enhanced_extraction
1468,3624,造成后果,enhanced_extraction
1840,3625,追究责任,enhanced_extraction
1468,3626,造成,enhanced_extraction
1468,3622,受到处罚,enhanced_extraction
519,3622,执行,enhanced_extraction
9,3627,包括,enhanced_extraction
9,3628,包括,enhanced_extraction
9,3629,不包括,enhanced_extraction
9,3630,不包括,enhanced_extraction
11,79,是,enhanced_extraction
102,1,是,enhanced_extraction
13,3631,是,enhanced_extraction
3632,3632,类型,enhanced_extraction
1,96,类型,enhanced_extraction
3631,805,类型,enhanced_extraction
9,382,类型,enhanced_extraction
79,11,类型,enhanced_extraction
3633,1196,类型,enhanced_extraction
3628,1196,类型,enhanced_extraction
3634,1196,类型,enhanced_extraction
3627,1196,类型,enhanced_extraction
3629,1196,类型,enhanced_extraction
3630,1196,类型,enhanced_extraction
9,3627,涉及,enhanced_extraction
9,3628,涉及,enhanced_extraction
9,3635,包括,enhanced_extraction
3635,9,是,enhanced_extraction
11,218,类型,enhanced_extraction
164,9,行驶主体,enhanced_extraction
460,9,承办机构,enhanced_extraction
9,719,包括,enhanced_extraction
11,12,是,enhanced_extraction
102,394,是,enhanced_extraction
15,2576,是,enhanced_extraction
2576,3636,由,enhanced_extraction
2576,3637,由,enhanced_extraction
3638,3639,未持有,enhanced_extraction
3638,3640,未持有,enhanced_extraction
3641,3642,未持有,enhanced_extraction
1827,3643,责令,enhanced_extraction
1827,3638,暂扣,enhanced_extraction
1827,3644,情节严重时,enhanced_extraction
1827,12,权力类型,enhanced_extraction
1827,3638,行驶主体,enhanced_extraction
9,12,涉及,enhanced_extraction
219,235,类型,enhanced_extraction
220,235,类型,enhanced_extraction
11,12,类型,enhanced_extraction
102,219,负责,enhanced_extraction
13,220,负责,enhanced_extraction
219,220,领导,enhanced_extraction
1468,3645,委托,enhanced_extraction
2646,1075,因,enhanced_extraction
3646,3647,责令,enhanced_extraction
1468,3648,应当委托,enhanced_extraction
233,96,类型,enhanced_extraction
3649,94,类型,enhanced_extraction
1468,235,类型,enhanced_extraction
3650,235,类型,enhanced_extraction
3646,41,类型,enhanced_extraction
12,825,类型,enhanced_extraction
3645,235,类型,enhanced_extraction
2646,1489,类型,enhanced_extraction
1075,3651,类型,enhanced_extraction
3647,319,类型,enhanced_extraction
3648,235,类型,enhanced_extraction
233,3652,行使,enhanced_extraction
2646,3653,因,enhanced_extraction
9,3654,包括,enhanced_extraction
11,12,是,enhanced_extraction
15,3655,引用,enhanced_extraction
102,1,属于,enhanced_extraction
13,252,属于,enhanced_extraction
252,1,隶属于,enhanced_extraction
9,3656,包括,enhanced_extraction
11,12,是,enhanced_extraction
102,110,是,enhanced_extraction
13,111,包括,enhanced_extraction
13,112,包括,enhanced_extraction
605,3657,规定,enhanced_extraction
110,2,类型,enhanced_extraction
111,2,类型,enhanced_extraction
112,2,类型,enhanced_extraction
605,94,类型,enhanced_extraction
606,94,类型,enhanced_extraction
9,3658,类型,enhanced_extraction
11,3659,类型,enhanced_extraction
605,3660,规定,enhanced_extraction
9,3661,包括,enhanced_extraction
11,12,是,enhanced_extraction
3662,134,类型,enhanced_extraction
110,800,类型,enhanced_extraction
111,122,类型,enhanced_extraction
112,122,类型,enhanced_extraction
9,382,类型,enhanced_extraction
3661,12,类型,enhanced_extraction
11,826,类型,enhanced_extraction
12,826,类型,enhanced_extraction
102,826,类型,enhanced_extraction
13,122,类型,enhanced_extraction
110,3661,行驶主体,enhanced_extraction
111,3661,承办机构,enhanced_extraction
112,3661,承办机构,enhanced_extraction
80,3663,行驶主体,enhanced_extraction
2084,3663,承办机构,enhanced_extraction
3664,3665,例外,enhanced_extraction
3664,3666,例外,enhanced_extraction
3664,3667,例外,enhanced_extraction
12,3668,针对,enhanced_extraction
3669,1780,类型,enhanced_extraction
3670,3664,类型,enhanced_extraction
3671,9,是,enhanced_extraction
3672,3673,是,enhanced_extraction
3674,3675,需要,enhanced_extraction
3676,3677,是,enhanced_extraction
3678,3677,是,enhanced_extraction
3031,3677,是,enhanced_extraction
3679,3677,是,enhanced_extraction
3680,3677,是,enhanced_extraction
3681,3677,是,enhanced_extraction
1645,1,行驶主体,enhanced_extraction
1678,13,是,enhanced_extraction
3671,79,权力类型,enhanced_extraction
3671,3030,实施依据,enhanced_extraction
3682,233,是服务事项,enhanced_extraction
233,3683,依据,enhanced_extraction
233,3684,依据,enhanced_extraction
233,3685,依据,enhanced_extraction
3686,3687,在,enhanced_extraction
3688,3689,在,enhanced_extraction
3686,3690,应当持,enhanced_extraction
3686,3691,应当持,enhanced_extraction
3686,3692,应当持,enhanced_extraction
3693,3694,在,enhanced_extraction
3693,3695,向,enhanced_extraction
3696,3697,首次出租或者首次安装建筑起重机械前,enhanced_extraction
3693,1261,需要办理,enhanced_extraction
3683,3698,发布日期,enhanced_extraction
3684,3699,发布日期,enhanced_extraction
80,591,行使,enhanced_extraction
80,3219,依据,enhanced_extraction
3219,481,涉及条款,enhanced_extraction
3219,3325,涉及条款,enhanced_extraction
476,3700,因,enhanced_extraction
3216,86,可以,enhanced_extraction
3216,844,可以,enhanced_extraction
3216,3701,情节严重时,enhanced_extraction
476,3702,可能遭受,enhanced_extraction
476,3227,可能遭受,enhanced_extraction
3219,3228,依据,enhanced_extraction
476,3216,受监管,enhanced_extraction
590,96,类型,enhanced_extraction
652,590,同义词,enhanced_extraction
14,590,隶属于,enhanced_extraction
3703,45,类型,enhanced_extraction
21,3704,执行,enhanced_extraction
9,3705,包括,enhanced_extraction
11,79,是,enhanced_extraction
102,197,是,enhanced_extraction
15,1606,是,enhanced_extraction
1607,3706,是,enhanced_extraction
3706,3705,实施机关,enhanced_extraction
1606,3705,实施依据,enhanced_extraction
9,3707,包含,enhanced_extraction
11,12,类型,enhanced_extraction
3708,3709,应有,enhanced_extraction
3708,3710,应有,enhanced_extraction
3708,282,应有,enhanced_extraction
3708,285,应有,enhanced_extraction
3708,3711,应有,enhanced_extraction
3708,3712,应有,enhanced_extraction
3708,3713,应有,enhanced_extraction
3708,3714,应有,enhanced_extraction
3715,3716,必须有,enhanced_extraction
3717,3716,必须有,enhanced_extraction
164,3707,行使主体,enhanced_extraction
3718,164,承办机构,enhanced_extraction
3719,3707,实施依据,enhanced_extraction
1,9,行使主体,enhanced_extraction
9,3720,依据,enhanced_extraction
3720,3721,发布者,enhanced_extraction
3720,3722,公布日期,enhanced_extraction
3720,3723,施行日期,enhanced_extraction
3724,3725,违反,enhanced_extraction
3726,3725,违反,enhanced_extraction
3727,3728,落实,enhanced_extraction
3729,3728,落实,enhanced_extraction
1306,3730,进行,enhanced_extraction
3731,3730,进行,enhanced_extraction
3724,3731,查处,enhanced_extraction
3726,3731,查处,enhanced_extraction
1,800,类型,enhanced_extraction
3720,94,类型,enhanced_extraction
3724,3732,发生于,enhanced_extraction
3726,3732,发生于,enhanced_extraction
3727,55,属于,enhanced_extraction
3729,55,属于,enhanced_extraction
1306,821,属于,enhanced_extraction
3731,821,属于,enhanced_extraction
130,3733,行使主体,enhanced_extraction
3734,3735,应当符合,enhanced_extraction
635,3736,可能面临,enhanced_extraction
1293,3737,可能面临,enhanced_extraction
3738,3739,构成,enhanced_extraction
2530,3733,执行,enhanced_extraction
3738,2525,违反,enhanced_extraction
2525,2526,公布时间,enhanced_extraction
2525,2527,修订时间,enhanced_extraction
9,1468,涉及处罚,enhanced_extraction
1468,3740,发包给,enhanced_extraction
1468,3741,委托给,enhanced_extraction
11,12,类型为,enhanced_extraction
102,233,为,enhanced_extraction
13,1493,为,enhanced_extraction
15,3742,来自,enhanced_extraction
3742,54,发布者,enhanced_extraction
3742,3743,发布日期,enhanced_extraction
3742,54,修正者,enhanced_extraction
3742,3744,修正日期,enhanced_extraction
3745,22,处罚方式,enhanced_extraction
3745,3746,处罚方式,enhanced_extraction
9,12,类型,enhanced_extraction
1468,235,类型,enhanced_extraction
3740,235,类型,enhanced_extraction
3741,235,类型,enhanced_extraction
11,12,类型,enhanced_extraction
102,96,类型,enhanced_extraction
13,96,类型,enhanced_extraction
1493,96,类型,enhanced_extraction
15,94,类型,enhanced_extraction
3742,94,类型,enhanced_extraction
54,96,类型,enhanced_extraction
3742,1950,替代,enhanced_extraction
344,54,由,enhanced_extraction
1613,3747,是,enhanced_extraction
3748,3749,是,enhanced_extraction
3748,3750,委托,enhanced_extraction
1270,3751,包含,enhanced_extraction
233,3752,行使主体,enhanced_extraction
1493,233,承办机构,enhanced_extraction
3753,233,实施依据,enhanced_extraction
232,233,受处罚对象,enhanced_extraction
232,3754,未进行专家论证,enhanced_extraction
232,3754,未修改方案,enhanced_extraction
232,3754,未重新组织专家论证,enhanced_extraction
232,3754,未严格按照方案施工,enhanced_extraction
232,3754,擅自修改方案,enhanced_extraction
9,3755,是,enhanced_extraction
102,1,是,enhanced_extraction
1,3755,行驶主体,enhanced_extraction
3756,12,对,enhanced_extraction
3757,12,对,enhanced_extraction
219,12,行使,enhanced_extraction
220,12,承办,enhanced_extraction
3758,3759,有行为,enhanced_extraction
3760,3759,有行为,enhanced_extraction
219,96,类型,enhanced_extraction
220,122,类型,enhanced_extraction
3761,35,类型,enhanced_extraction
3756,3758,属于,enhanced_extraction
3757,3760,属于,enhanced_extraction
219,220,上级机构,enhanced_extraction
2156,3762,罚款范围,enhanced_extraction
