start_id,end_id,relation_type,source
1,152,涉及,enhanced_extraction
9,3,是,enhanced_extraction
43,1,执行,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,107,依据,enhanced_extraction
1,56,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,43,是,enhanced_extraction
12,43,是,enhanced_extraction
43,1,负责,enhanced_extraction
14,33,依据,enhanced_extraction
10,59,是,enhanced_extraction
12,59,是,enhanced_extraction
10,12,等同于,enhanced_extraction
24,148,包括,enhanced_extraction
9,65,是,enhanced_extraction
12,151,是,enhanced_extraction
14,99,是,enhanced_extraction
1,3,类型,enhanced_extraction
114,82,类型,enhanced_extraction
1,149,包括,enhanced_extraction
52,3,行使,enhanced_extraction
52,57,依据,enhanced_extraction
24,181,包括,enhanced_extraction
9,3,是,enhanced_extraction
10,94,是,enhanced_extraction
12,137,是,enhanced_extraction
14,107,是,enhanced_extraction
107,28,包含,enhanced_extraction
182,183,是,enhanced_extraction
3,1,权力类型,enhanced_extraction
21,1,行驶主体,enhanced_extraction
21,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
133,17,是,enhanced_extraction
21,3,执行,enhanced_extraction
1,40,依据,enhanced_extraction
24,100,包括,enhanced_extraction
100,6,涉及,enhanced_extraction
10,52,是,enhanced_extraction
12,52,是,enhanced_extraction
52,100,负责,enhanced_extraction
100,74,属于,enhanced_extraction
100,23,依据,enhanced_extraction
1,74,权力类型,enhanced_extraction
10,32,行使主体,enhanced_extraction
12,32,承办机构,enhanced_extraction
14,40,依据,enhanced_extraction
1,3,类型,enhanced_extraction
52,76,类型,enhanced_extraction
184,63,类型,enhanced_extraction
52,1,行使主体,enhanced_extraction
52,1,承办机构,enhanced_extraction
1,184,实施依据,enhanced_extraction
1,20,包含事项,enhanced_extraction
9,3,是,enhanced_extraction
14,89,是,enhanced_extraction
10,11,执行主体,enhanced_extraction
12,11,负责机构,enhanced_extraction
9,3,属于,enhanced_extraction
14,89,依据,enhanced_extraction
24,1,包括,enhanced_extraction
9,3,是,enhanced_extraction
14,23,是,enhanced_extraction
1,115,针对,enhanced_extraction
18,1,行使,enhanced_extraction
14,8,是,enhanced_extraction
1,25,针对,enhanced_extraction
9,3,属于,enhanced_extraction
10,32,由,enhanced_extraction
12,32,由,enhanced_extraction
1,13,包含,enhanced_extraction
9,3,是,enhanced_extraction
14,40,是,enhanced_extraction
1,3,类型,enhanced_extraction
4,1,行驶主体,enhanced_extraction
4,1,承办机构,enhanced_extraction
1,40,依据,enhanced_extraction
1,106,包含,enhanced_extraction
10,18,是,enhanced_extraction
12,18,是,enhanced_extraction
14,53,是,enhanced_extraction
1,3,类型,enhanced_extraction
18,60,类型,enhanced_extraction
184,63,类型,enhanced_extraction
106,17,类型,enhanced_extraction
9,79,类型,enhanced_extraction
3,9,类型,enhanced_extraction
10,79,类型,enhanced_extraction
12,79,类型,enhanced_extraction
14,79,类型,enhanced_extraction
18,10,是,enhanced_extraction
18,12,是,enhanced_extraction
1,3,权力类型,enhanced_extraction
3,1,权力类型,enhanced_extraction
39,1,行驶主体,enhanced_extraction
39,1,承办机构,enhanced_extraction
185,1,导致,enhanced_extraction
40,39,是依据,enhanced_extraction
39,1,执行,enhanced_extraction
1,149,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,4,是,enhanced_extraction
12,4,是,enhanced_extraction
14,5,是,enhanced_extraction
1,3,类型,enhanced_extraction
10,12,等于,enhanced_extraction
14,5,类型,enhanced_extraction
1,170,涉及事项,enhanced_extraction
9,3,是,enhanced_extraction
10,11,是,enhanced_extraction
12,11,是,enhanced_extraction
14,15,是,enhanced_extraction
1,3,类型,enhanced_extraction
1,56,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,12,等于,enhanced_extraction
10,43,是,enhanced_extraction
1,3,权力类型,enhanced_extraction
14,23,依据,enhanced_extraction
1,138,涉及,enhanced_extraction
10,27,是,enhanced_extraction
1,3,类型,enhanced_extraction
27,134,类型,enhanced_extraction
3,9,类型,enhanced_extraction
138,17,类型,enhanced_extraction
10,19,类型,enhanced_extraction
1,138,针对,enhanced_extraction
3,9,属于,enhanced_extraction
27,1,执行,enhanced_extraction
1,3,类型,enhanced_extraction
42,1,违法行为,enhanced_extraction
186,1,权力类型,enhanced_extraction
43,1,行驶主体,enhanced_extraction
43,1,承办机构,enhanced_extraction
57,1,实施依据,enhanced_extraction
24,187,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,48,是,enhanced_extraction
12,48,是,enhanced_extraction
14,146,是,enhanced_extraction
1,3,类型,enhanced_extraction
58,24,类型,enhanced_extraction
3,9,类型,enhanced_extraction
43,10,类型,enhanced_extraction
43,12,类型,enhanced_extraction
5,14,类型,enhanced_extraction
24,1,类型,enhanced_extraction
43,43,既是行驶主体也是承办机构,enhanced_extraction
1,5,实施依据,enhanced_extraction
9,3,是,enhanced_extraction
14,53,是,enhanced_extraction
1,6,涉及,enhanced_extraction
10,52,执行,enhanced_extraction
12,52,负责,enhanced_extraction
14,53,依据,enhanced_extraction
1,3,类型,enhanced_extraction
21,1,执行,enhanced_extraction
21,188,依据,enhanced_extraction
1,6,服务事项,enhanced_extraction
9,3,是,enhanced_extraction
10,94,是,enhanced_extraction
12,94,是,enhanced_extraction
1,3,类型,enhanced_extraction
6,17,类型,enhanced_extraction
9,3,类型,enhanced_extraction
94,1,执行,enhanced_extraction
94,1,承办,enhanced_extraction
1,33,依据,enhanced_extraction
24,1,是,enhanced_extraction
1,185,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,52,是,enhanced_extraction
12,52,是,enhanced_extraction
14,189,是,enhanced_extraction
1,3,类型,enhanced_extraction
185,17,类型,enhanced_extraction
52,134,类型,enhanced_extraction
62,36,类型,enhanced_extraction
52,52,既是行驶主体也是承办机构,enhanced_extraction
1,185,针对,enhanced_extraction
32,1,行驶主体,enhanced_extraction
32,1,承办机构,enhanced_extraction
8,1,实施依据,enhanced_extraction
29,1,针对,enhanced_extraction
1,3,权力类型,enhanced_extraction
32,8,实施依据,enhanced_extraction
11,1,行驶主体,enhanced_extraction
11,1,承办机构,enhanced_extraction
184,1,实施依据,enhanced_extraction
152,1,被环境执法处罚,enhanced_extraction
1,3,属于,enhanced_extraction
11,1,执行,enhanced_extraction
184,1,规定,enhanced_extraction
24,190,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,176,是,enhanced_extraction
12,176,是,enhanced_extraction
73,191,行驶主体,enhanced_extraction
73,191,承办机构,enhanced_extraction
191,3,权力类型,enhanced_extraction
24,192,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,142,是,enhanced_extraction
12,142,是,enhanced_extraction
14,123,是,enhanced_extraction
1,193,类型,enhanced_extraction
9,3,类型,enhanced_extraction
37,1,负责,enhanced_extraction
37,1,执行,enhanced_extraction
14,194,类型,enhanced_extraction
10,18,是,enhanced_extraction
12,18,是,enhanced_extraction
1,185,涉及,enhanced_extraction
9,3,是,enhanced_extraction
14,93,依据,enhanced_extraction
27,1,行驶主体,enhanced_extraction
27,1,承办机构,enhanced_extraction
185,1,导致,enhanced_extraction
1,3,类型,enhanced_extraction
1,89,依据,enhanced_extraction
9,3,是,enhanced_extraction
10,4,是,enhanced_extraction
12,4,是,enhanced_extraction
14,93,是,enhanced_extraction
1,13,涉及,enhanced_extraction
10,12,等于,enhanced_extraction
1,61,针对,enhanced_extraction
27,1,行使,enhanced_extraction
27,1,承办,enhanced_extraction
93,1,提供依据,enhanced_extraction
24,1,包括,enhanced_extraction
1,170,涉及问题,enhanced_extraction
9,3,是,enhanced_extraction
10,18,是,enhanced_extraction
14,41,来自,enhanced_extraction
1,3,类型,enhanced_extraction
18,60,类型,enhanced_extraction
71,36,类型,enhanced_extraction
1,71,实施依据,enhanced_extraction
18,1,行使主体,enhanced_extraction
14,71,来自,enhanced_extraction
1,3,类型,enhanced_extraction
32,76,类型,enhanced_extraction
167,36,类型,enhanced_extraction
1,32,由,enhanced_extraction
1,167,依据,enhanced_extraction
1,6,涉及事项,enhanced_extraction
9,3,是,enhanced_extraction
10,94,是,enhanced_extraction
12,94,是,enhanced_extraction
14,89,是,enhanced_extraction
1,3,类型,enhanced_extraction
6,17,类型,enhanced_extraction
9,3,类型,enhanced_extraction
94,1,行驶主体,enhanced_extraction
94,1,承办机构,enhanced_extraction
89,14,是,enhanced_extraction
7,1,行驶主体,enhanced_extraction
7,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
24,1,包括,enhanced_extraction
1,61,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,37,是,enhanced_extraction
12,37,是,enhanced_extraction
1,3,类型,enhanced_extraction
37,37,职责主体,enhanced_extraction
14,132,来源于,enhanced_extraction
24,64,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,151,是,enhanced_extraction
12,151,是,enhanced_extraction
14,144,是,enhanced_extraction
52,24,行使,enhanced_extraction
52,9,行使,enhanced_extraction
1,6,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
1,3,类型,enhanced_extraction
1,4,行驶主体,enhanced_extraction
1,4,承办机构,enhanced_extraction
1,89,实施依据,enhanced_extraction
6,1,原因,enhanced_extraction
25,1,被处理,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,32,行驶主体,enhanced_extraction
1,32,承办机构,enhanced_extraction
5,1,实施依据,enhanced_extraction
1,16,涉及内容,enhanced_extraction
9,3,是,enhanced_extraction
10,52,未明确,enhanced_extraction
12,52,是,enhanced_extraction
1,9,属于,enhanced_extraction
1,24,是,enhanced_extraction
1,51,涉及,enhanced_extraction
9,195,属于,enhanced_extraction
95,5,依据,enhanced_extraction
95,1,实施,enhanced_extraction
3,1,权力类型,enhanced_extraction
37,1,行驶主体,enhanced_extraction
37,1,承办机构,enhanced_extraction
1,89,实施依据,enhanced_extraction
1,3,是,enhanced_extraction
1,89,依据,enhanced_extraction
101,1,导致,enhanced_extraction
9,3,定义为,enhanced_extraction
11,3,执行,enhanced_extraction
8,14,作为,enhanced_extraction
1,3,类型为,enhanced_extraction
24,91,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,151,是,enhanced_extraction
12,151,是,enhanced_extraction
14,169,是,enhanced_extraction
196,84,针对,enhanced_extraction
1,3,属于,enhanced_extraction
52,1,行使,enhanced_extraction
52,1,承办,enhanced_extraction
1,197,依据,enhanced_extraction
24,198,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,199,是,enhanced_extraction
1,3,类型,enhanced_extraction
200,17,类型,enhanced_extraction
59,1,执行,enhanced_extraction
59,1,执行主体,enhanced_extraction
24,201,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,180,是,enhanced_extraction
12,180,是,enhanced_extraction
14,112,是,enhanced_extraction
1,3,类型,enhanced_extraction
1,2,包括,enhanced_extraction
14,202,依据,enhanced_extraction
24,133,包括,enhanced_extraction
9,3,是,enhanced_extraction
10,59,是,enhanced_extraction
14,107,是,enhanced_extraction
1,3,是,enhanced_extraction
133,203,是,enhanced_extraction
59,1,行使,enhanced_extraction
107,14,是,enhanced_extraction
1,31,涉及,enhanced_extraction
9,3,是,enhanced_extraction
95,1,执行,enhanced_extraction
95,57,依据,enhanced_extraction
1,20,包含,enhanced_extraction
9,3,是,enhanced_extraction
14,33,是,enhanced_extraction
1,59,由,enhanced_extraction
1,33,依据,enhanced_extraction
1,204,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
95,1,行驶主体,enhanced_extraction
95,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
204,17,类型,enhanced_extraction
95,33,实施依据,enhanced_extraction
9,3,是,enhanced_extraction
10,32,是,enhanced_extraction
12,32,是,enhanced_extraction
16,1,是,enhanced_extraction
1,3,类型,enhanced_extraction
14,93,是,enhanced_extraction
93,36,类型,enhanced_extraction
1,31,针对,enhanced_extraction
9,3,类型,enhanced_extraction
10,59,执行,enhanced_extraction
12,59,负责,enhanced_extraction
14,40,依据,enhanced_extraction
1,205,类型,enhanced_extraction
27,134,类型,enhanced_extraction
8,63,类型,enhanced_extraction
27,1,行驶主体,enhanced_extraction
27,1,承办机构,enhanced_extraction
27,8,实施依据,enhanced_extraction
3,1,权力类型,enhanced_extraction
206,1,原因,enhanced_extraction
3,1,类型,enhanced_extraction
30,1,执行者,enhanced_extraction
1,58,涉及,enhanced_extraction
10,7,是,enhanced_extraction
10,1,执行,enhanced_extraction
115,1,服务事项,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,32,行驶主体,enhanced_extraction
1,32,承办机构,enhanced_extraction
40,1,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
58,153,类型,enhanced_extraction
3,9,类型,enhanced_extraction
7,35,类型,enhanced_extraction
89,82,类型,enhanced_extraction
1,58,针对,enhanced_extraction
9,3,属于,enhanced_extraction
10,7,由,enhanced_extraction
12,7,由,enhanced_extraction
14,89,依据,enhanced_extraction
30,1,行驶主体,enhanced_extraction
30,1,承办机构,enhanced_extraction
1,84,针对,enhanced_extraction
1,15,依据,enhanced_extraction
1,3,权力类型,enhanced_extraction
1,204,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
95,1,行驶主体,enhanced_extraction
95,1,承办机构,enhanced_extraction
95,1,执行,enhanced_extraction
1,3,类型,enhanced_extraction
204,17,类型,enhanced_extraction
1,40,实施依据,enhanced_extraction
1,200,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
52,1,行驶主体,enhanced_extraction
52,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
1,8,实施依据,enhanced_extraction
8,36,类型,enhanced_extraction
200,81,类型,enhanced_extraction
1,3,类型,enhanced_extraction
43,1,行使主体,enhanced_extraction
43,1,承办机构,enhanced_extraction
114,1,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
89,36,类型,enhanced_extraction
9,3,是,enhanced_extraction
14,53,是,enhanced_extraction
4,3,执行,enhanced_extraction
24,46,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,142,是,enhanced_extraction
12,142,是,enhanced_extraction
14,173,是,enhanced_extraction
1,163,针对,enhanced_extraction
10,37,是,enhanced_extraction
12,37,是,enhanced_extraction
14,41,依据,enhanced_extraction
1,101,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
4,1,行驶主体,enhanced_extraction
4,1,承办机构,enhanced_extraction
15,1,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
4,1,职责主体,enhanced_extraction
3,1,权力类型,enhanced_extraction
32,1,行驶主体,enhanced_extraction
32,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
133,70,是,enhanced_extraction
89,14,是,enhanced_extraction
9,207,是,enhanced_extraction
1,133,包含,enhanced_extraction
133,9,是,enhanced_extraction
43,10,是,enhanced_extraction
43,12,是,enhanced_extraction
14,5,是,enhanced_extraction
3,1,权力类型,enhanced_extraction
37,1,行驶主体,enhanced_extraction
37,1,承办机构,enhanced_extraction
1,53,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
53,36,类型,enhanced_extraction
101,1,涉及,enhanced_extraction
3,1,权力类型,enhanced_extraction
94,1,行驶主体,enhanced_extraction
94,1,承办机构,enhanced_extraction
94,1,负责,enhanced_extraction
166,1,违法行为,enhanced_extraction
1,15,实施依据,enhanced_extraction
3,1,权力类型,enhanced_extraction
32,1,行驶主体,enhanced_extraction
32,1,承办机构,enhanced_extraction
32,1,负责,enhanced_extraction
1,15,法律依据,enhanced_extraction
24,29,包括,enhanced_extraction
14,33,是,enhanced_extraction
1,3,权力类型,enhanced_extraction
10,208,是,enhanced_extraction
3,1,权力类型,enhanced_extraction
39,1,行驶主体,enhanced_extraction
39,1,承办机构,enhanced_extraction
15,1,实施依据,enhanced_extraction
138,1,被处罚,enhanced_extraction
15,1,作为依据,enhanced_extraction
39,1,执行,enhanced_extraction
1,152,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,39,是,enhanced_extraction
12,39,是,enhanced_extraction
14,53,是,enhanced_extraction
39,35,类型,enhanced_extraction
184,82,类型,enhanced_extraction
1,81,类型,enhanced_extraction
9,129,类型,enhanced_extraction
3,9,类型,enhanced_extraction
10,130,类型,enhanced_extraction
12,130,类型,enhanced_extraction
14,131,类型,enhanced_extraction
24,187,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,48,是,enhanced_extraction
12,48,是,enhanced_extraction
14,112,是,enhanced_extraction
1,58,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,43,是,enhanced_extraction
12,43,是,enhanced_extraction
14,89,依据,enhanced_extraction
1,3,属于,enhanced_extraction
24,148,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,66,是,enhanced_extraction
12,66,是,enhanced_extraction
14,169,是,enhanced_extraction
39,39,既是行驶主体也是承办机构,enhanced_extraction
209,210,是,enhanced_extraction
209,3,属于,enhanced_extraction
209,197,依据,enhanced_extraction
10,27,是,enhanced_extraction
12,27,是,enhanced_extraction
203,106,包含,enhanced_extraction
203,3,类型,enhanced_extraction
27,203,负责,enhanced_extraction
9,3,描述,enhanced_extraction
14,5,描述,enhanced_extraction
3,1,权力类型,enhanced_extraction
39,40,实施依据,enhanced_extraction
101,1,导致,enhanced_extraction
39,1,执行,enhanced_extraction
39,40,依据,enhanced_extraction
24,211,包括,enhanced_extraction
9,65,包括,enhanced_extraction
10,66,是,enhanced_extraction
12,66,是,enhanced_extraction
14,146,是,enhanced_extraction
39,38,类型,enhanced_extraction
9,3,类型,enhanced_extraction
14,212,依据,enhanced_extraction
1,106,包含,enhanced_extraction
10,39,是,enhanced_extraction
12,39,是,enhanced_extraction
39,35,类型,enhanced_extraction
1,9,类型,enhanced_extraction
114,82,类型,enhanced_extraction
106,213,类型,enhanced_extraction
9,129,类型,enhanced_extraction
3,9,类型,enhanced_extraction
10,129,类型,enhanced_extraction
12,129,类型,enhanced_extraction
14,129,类型,enhanced_extraction
39,1,行驶主体,enhanced_extraction
39,1,承办机构,enhanced_extraction
9,3,包含,enhanced_extraction
14,57,来自,enhanced_extraction
1,6,服务事项,enhanced_extraction
9,3,是,enhanced_extraction
1,3,类型,enhanced_extraction
94,1,行驶主体,enhanced_extraction
1,6,包含,enhanced_extraction
1,40,实施依据,enhanced_extraction
24,150,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,199,是,enhanced_extraction
14,146,是,enhanced_extraction
1,16,涉及,enhanced_extraction
9,3,是,enhanced_extraction
10,59,是,enhanced_extraction
14,5,依据,enhanced_extraction
24,108,包括,enhanced_extraction
1,214,包含,enhanced_extraction
9,65,是,enhanced_extraction
10,215,是,enhanced_extraction
12,215,是,enhanced_extraction
14,99,是,enhanced_extraction
1,3,类型,enhanced_extraction
32,76,类型,enhanced_extraction
114,63,类型,enhanced_extraction
24,78,类型,enhanced_extraction
24,1,包含,enhanced_extraction
1,42,针对,enhanced_extraction
9,3,类型,enhanced_extraction
10,32,行使,enhanced_extraction
12,32,由,enhanced_extraction
14,57,依据,enhanced_extraction
43,10,是,enhanced_extraction
43,12,也是,enhanced_extraction
41,14,是,enhanced_extraction
43,1,执行,enhanced_extraction
41,14,作为,enhanced_extraction
24,1,是,enhanced_extraction
1,138,涉及,enhanced_extraction
9,3,是,enhanced_extraction
1,3,类型,enhanced_extraction
21,76,类型,enhanced_extraction
3,9,类型,enhanced_extraction
24,216,类型,enhanced_extraction
138,102,类型,enhanced_extraction
21,1,行驶主体,enhanced_extraction
21,1,承办机构,enhanced_extraction
1,42,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
4,1,行驶主体,enhanced_extraction
4,1,承办机构,enhanced_extraction
1,3,类型,enhanced_extraction
4,1,执行,enhanced_extraction
1,15,实施依据,enhanced_extraction
39,217,是,enhanced_extraction
39,119,是,enhanced_extraction
39,76,类型,enhanced_extraction
1,3,类型,enhanced_extraction
218,219,类型,enhanced_extraction
53,63,类型,enhanced_extraction
1,218,针对,enhanced_extraction
1,3,权力类型,enhanced_extraction
39,1,行驶主体,enhanced_extraction
39,1,承办机构,enhanced_extraction
1,53,实施依据,enhanced_extraction
1,106,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,30,是,enhanced_extraction
12,30,是,enhanced_extraction
14,23,是,enhanced_extraction
1,3,类型,enhanced_extraction
14,194,类型,enhanced_extraction
23,194,类型,enhanced_extraction
1,2,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
21,1,行驶主体,enhanced_extraction
174,1,承办机构,enhanced_extraction
40,1,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
1,174,承办机构,enhanced_extraction
21,1,行使主体,enhanced_extraction
1,40,实施依据,enhanced_extraction
1,61,包含,enhanced_extraction
9,3,是,enhanced_extraction
10,43,是,enhanced_extraction
12,43,是,enhanced_extraction
14,41,是,enhanced_extraction
1,3,类型,enhanced_extraction
43,60,类型,enhanced_extraction
71,36,类型,enhanced_extraction
61,17,类型,enhanced_extraction
9,79,类型,enhanced_extraction
3,9,类型,enhanced_extraction
10,79,类型,enhanced_extraction
12,60,类型,enhanced_extraction
14,220,类型,enhanced_extraction
43,1,行驶主体,enhanced_extraction
43,1,承办机构,enhanced_extraction
1,41,实施依据,enhanced_extraction
1,101,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
27,1,行驶主体,enhanced_extraction
27,1,承办机构,enhanced_extraction
1,41,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
41,1,实施依据,enhanced_extraction
1,133,涉及事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
39,1,行使主体,enhanced_extraction
1,3,类型,enhanced_extraction
1,40,实施依据,enhanced_extraction
95,1,行驶主体,enhanced_extraction
95,1,承办机构,enhanced_extraction
1,115,针对,enhanced_extraction
1,3,类型,enhanced_extraction
95,1,执行,enhanced_extraction
1,57,依据,enhanced_extraction
1,3,类型,enhanced_extraction
4,1,行驶主体,enhanced_extraction
4,1,承办机构,enhanced_extraction
53,1,实施依据,enhanced_extraction
1,20,针对,enhanced_extraction
1,3,属于,enhanced_extraction
1,52,由,enhanced_extraction
1,23,依据,enhanced_extraction
1,20,包含事项,enhanced_extraction
9,3,是,enhanced_extraction
10,95,是,enhanced_extraction
12,95,是,enhanced_extraction
14,23,是,enhanced_extraction
1,3,类型,enhanced_extraction
20,81,类型,enhanced_extraction
3,9,类型,enhanced_extraction
95,76,类型,enhanced_extraction
23,36,类型,enhanced_extraction
95,1,执行,enhanced_extraction
39,76,类型,enhanced_extraction
58,1,引起,enhanced_extraction
1,3,属于,enhanced_extraction
39,221,作为,enhanced_extraction
1,33,依据,enhanced_extraction
9,3,是,enhanced_extraction
24,1,涉及,enhanced_extraction
1,185,针对,enhanced_extraction
43,43,既是行驶主体也是承办机构,enhanced_extraction
1,107,依据,enhanced_extraction
39,54,类型,enhanced_extraction
165,36,类型,enhanced_extraction
39,1,执行,enhanced_extraction
1,165,依据,enhanced_extraction
24,1,包括,enhanced_extraction
14,40,是,enhanced_extraction
1,138,涉及,enhanced_extraction
9,3,类型,enhanced_extraction
30,1,行驶主体,enhanced_extraction
30,1,承办机构,enhanced_extraction
40,1,实施依据,enhanced_extraction
24,222,包括,enhanced_extraction
9,65,包括,enhanced_extraction
10,142,是,enhanced_extraction
12,142,是,enhanced_extraction
14,49,是,enhanced_extraction
1,3,类型,enhanced_extraction
37,134,类型,enhanced_extraction
93,63,类型,enhanced_extraction
138,1,是,enhanced_extraction
14,28,依据,enhanced_extraction
9,3,是,enhanced_extraction
10,32,是,enhanced_extraction
12,32,是,enhanced_extraction
14,23,是,enhanced_extraction
16,1,是,enhanced_extraction
1,3,类型,enhanced_extraction
23,36,类型,enhanced_extraction
10,30,是,enhanced_extraction
12,30,是,enhanced_extraction
1,2,针对,enhanced_extraction
9,26,属于,enhanced_extraction
10,12,等于,enhanced_extraction
14,40,依据,enhanced_extraction
24,1,是,enhanced_extraction
1,204,包含问题,enhanced_extraction
9,3,是,enhanced_extraction
14,8,是,enhanced_extraction
1,3,类型,enhanced_extraction
204,1,问题,enhanced_extraction
18,1,行使主体,enhanced_extraction
18,1,承办机构,enhanced_extraction
8,1,实施依据,enhanced_extraction
3,9,类型,enhanced_extraction
8,14,法律,enhanced_extraction
1,20,包含事项,enhanced_extraction
9,3,是,enhanced_extraction
14,33,是,enhanced_extraction
1,3,类型,enhanced_extraction
32,76,类型,enhanced_extraction
136,63,类型,enhanced_extraction
20,81,类型,enhanced_extraction
9,79,类型,enhanced_extraction
3,79,类型,enhanced_extraction
10,79,类型,enhanced_extraction
12,103,类型,enhanced_extraction
14,160,类型,enhanced_extraction
33,63,类型,enhanced_extraction
10,32,由,enhanced_extraction
12,32,由,enhanced_extraction
14,33,依据,enhanced_extraction
24,24,是,enhanced_extraction
9,3,是,enhanced_extraction
10,59,是,enhanced_extraction
14,89,是,enhanced_extraction
59,35,类型,enhanced_extraction
89,82,类型,enhanced_extraction
24,223,类型,enhanced_extraction
9,223,类型,enhanced_extraction
3,224,类型,enhanced_extraction
10,223,类型,enhanced_extraction
14,223,类型,enhanced_extraction
59,3,行使,enhanced_extraction
59,89,依据,enhanced_extraction
24,1,包含,enhanced_extraction
1,42,涉及,enhanced_extraction
10,225,为,enhanced_extraction
1,42,包含,enhanced_extraction
24,1,包括,enhanced_extraction
1,56,涉及,enhanced_extraction
14,41,是,enhanced_extraction
59,3,执行,enhanced_extraction
59,221,作为,enhanced_extraction
1,3,类型,enhanced_extraction
115,17,类型,enhanced_extraction
3,9,类型,enhanced_extraction
4,19,类型,enhanced_extraction
114,82,类型,enhanced_extraction
4,1,行驶主体,enhanced_extraction
4,1,承办机构,enhanced_extraction
1,114,实施依据,enhanced_extraction
1,104,服务事项,enhanced_extraction
3,1,权力类型,enhanced_extraction
55,1,实施依据,enhanced_extraction
1,55,实施依据,enhanced_extraction
1,3,类型,enhanced_extraction
1,226,服务事项,enhanced_extraction
73,1,行驶主体,enhanced_extraction
73,1,承办机构,enhanced_extraction
24,227,属于,enhanced_extraction
9,3,属于,enhanced_extraction
94,9,行使,enhanced_extraction
5,14,作为,enhanced_extraction
24,214,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,228,是,enhanced_extraction
12,228,是,enhanced_extraction
1,3,类型,enhanced_extraction
11,76,类型,enhanced_extraction
229,230,类型,enhanced_extraction
3,9,类型,enhanced_extraction
1,42,针对,enhanced_extraction
11,1,执行,enhanced_extraction
11,12,作为,enhanced_extraction
24,150,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,113,是,enhanced_extraction
12,113,是,enhanced_extraction
14,231,是,enhanced_extraction
1,16,针对,enhanced_extraction
10,12,是,enhanced_extraction
10,27,等于,enhanced_extraction
12,27,等于,enhanced_extraction
14,107,依据,enhanced_extraction
1,3,属于,enhanced_extraction
61,1,是,enhanced_extraction
11,1,行使,enhanced_extraction
11,1,承办,enhanced_extraction
33,1,作为依据,enhanced_extraction
10,95,是,enhanced_extraction
12,95,是,enhanced_extraction
14,15,是,enhanced_extraction
1,20,包含,enhanced_extraction
95,1,负责,enhanced_extraction
9,3,是,enhanced_extraction
24,64,包括,enhanced_extraction
9,65,是,enhanced_extraction
10,199,是,enhanced_extraction
12,199,是,enhanced_extraction
14,146,是,enhanced_extraction
59,38,属于,enhanced_extraction
1,232,类型,enhanced_extraction
13,153,类型,enhanced_extraction
5,233,是,enhanced_extraction
24,133,包括,enhanced_extraction
9,3,是,enhanced_extraction
10,52,是,enhanced_extraction
12,52,是,enhanced_extraction
14,23,是,enhanced_extraction
1,3,类型,enhanced_extraction
133,17,类型,enhanced_extraction
3,9,类型,enhanced_extraction
52,35,类型,enhanced_extraction
165,36,类型,enhanced_extraction
24,162,类型,enhanced_extraction
9,162,类型,enhanced_extraction
10,130,类型,enhanced_extraction
12,130,类型,enhanced_extraction
14,36,类型,enhanced_extraction
