cohort,case_id,domain,variant,triples_changed,f1_change,improved,harmed,accepted
controlled,finance-7bafc5095d7a,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,no_local_score,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,no_prior,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,no_source_score,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,rule_only,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,single_step,False,0.0,False,False,0
controlled,finance-7bafc5095d7a,finance,uniform_always,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,learned_always,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,no_cost,True,0.15384615384615385,True,False,1
controlled,finance-80ef2586c066,finance,no_density,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,no_local_score,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,no_prior,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,no_source_score,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,rule_only,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,single_step,False,0.0,False,False,0
controlled,finance-80ef2586c066,finance,uniform_always,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,learned_always,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_cost,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_density,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_local_score,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_prior,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,no_source_score,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,rule_only,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,single_step,False,0.0,False,False,0
controlled,finance-81030330ed63,finance,uniform_always,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,learned_always,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_cost,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_density,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_local_score,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_prior,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,no_source_score,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,rule_only,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,single_step,False,0.0,False,False,0
controlled,finance-84efec7f73d8,finance,uniform_always,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,learned_always,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_cost,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_density,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_local_score,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_prior,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,no_source_score,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,rule_only,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,single_step,False,0.0,False,False,0
controlled,finance-931a8626ef8a,finance,uniform_always,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,learned_always,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_cost,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_density,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_local_score,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_prior,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,no_source_score,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,rule_only,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,single_step,False,0.0,False,False,0
controlled,finance-97d47c18ea2b,finance,uniform_always,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,learned_always,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,no_cost,True,0.15384615384615385,True,False,1
controlled,finance-97f957049a10,finance,no_density,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,no_local_score,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,no_prior,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,no_source_score,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,rule_only,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,single_step,False,0.0,False,False,0
controlled,finance-97f957049a10,finance,uniform_always,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,learned_always,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_cost,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_density,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_local_score,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_prior,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,no_source_score,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,rule_only,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,single_step,False,0.0,False,False,0
controlled,finance-9a945f147086,finance,uniform_always,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,learned_always,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_cost,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_density,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_local_score,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_prior,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,no_source_score,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,rule_only,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,single_step,False,0.0,False,False,0
controlled,finance-9ceb7891c03a,finance,uniform_always,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,learned_always,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_cost,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_density,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_local_score,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_prior,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,no_source_score,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,rule_only,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,single_step,False,0.0,False,False,0
controlled,finance-9f847b0db31e,finance,uniform_always,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,learned_always,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_cost,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_density,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_local_score,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_prior,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,no_source_score,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,rule_only,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,single_step,False,0.0,False,False,0
controlled,finance-a5483f04f340,finance,uniform_always,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,learned_always,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_cost,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_density,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_local_score,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_prior,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,no_source_score,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,rule_only,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,single_step,False,0.0,False,False,0
controlled,finance-a6cc2cb52688,finance,uniform_always,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,learned_always,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_cost,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_density,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_local_score,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_prior,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,no_source_score,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,rule_only,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,single_step,False,0.0,False,False,0
controlled,finance-a745080223bf,finance,uniform_always,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,learned_always,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,no_cost,True,0.15384615384615385,True,False,1
controlled,finance-a900d528b3fa,finance,no_density,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,no_local_score,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,no_prior,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,no_source_score,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,rule_only,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,single_step,False,0.0,False,False,0
controlled,finance-a900d528b3fa,finance,uniform_always,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,learned_always,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_cost,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_density,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_local_score,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_prior,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,no_source_score,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,rule_only,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,single_step,False,0.0,False,False,0
controlled,finance-b1a8a06efabf,finance,uniform_always,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,learned_always,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_cost,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_density,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_local_score,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_prior,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,no_source_score,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,rule_only,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,single_step,False,0.0,False,False,0
controlled,finance-bad6e73569ee,finance,uniform_always,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,learned_always,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,no_cost,True,0.15384615384615385,True,False,1
controlled,finance-bb5fb7b7d03f,finance,no_density,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,no_local_score,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,no_prior,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,no_source_score,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,rule_only,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,single_step,False,0.0,False,False,0
controlled,finance-bb5fb7b7d03f,finance,uniform_always,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,learned_always,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_cost,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_density,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_local_score,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_prior,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,no_source_score,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,rule_only,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,single_step,False,0.0,False,False,0
controlled,finance-c895a4eeedf3,finance,uniform_always,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,learned_always,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_cost,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_density,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_local_score,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_prior,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,no_source_score,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,rule_only,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,single_step,False,0.0,False,False,0
controlled,finance-d1f7e7797294,finance,uniform_always,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,learned_always,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,no_cost,True,0.15384615384615385,True,False,1
controlled,finance-d3a217f9eddd,finance,no_density,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,no_local_score,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,no_prior,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,no_source_score,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,rule_only,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,single_step,False,0.0,False,False,0
controlled,finance-d3a217f9eddd,finance,uniform_always,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,learned_always,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,no_cost,True,0.15384615384615385,True,False,1
controlled,finance-d514846505b0,finance,no_density,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,no_local_score,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,no_prior,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,no_source_score,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,rule_only,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,single_step,False,0.0,False,False,0
controlled,finance-d514846505b0,finance,uniform_always,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,learned_always,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_cost,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_density,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_local_score,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_prior,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,no_source_score,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,rule_only,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,single_step,False,0.0,False,False,0
controlled,finance-d89ee01fffea,finance,uniform_always,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,learned_always,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_cost,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_density,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_local_score,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_prior,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,no_source_score,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,rule_only,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,single_step,False,0.0,False,False,0
controlled,finance-d96d6b7bc0af,finance,uniform_always,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,learned_always,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_cost,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_density,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_local_score,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_prior,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,no_source_score,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,rule_only,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,single_step,False,0.0,False,False,0
controlled,finance-dab29f031fec,finance,uniform_always,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,learned_always,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_cost,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_density,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_local_score,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_prior,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,no_source_score,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,rule_only,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,single_step,False,0.0,False,False,0
controlled,finance-db344b3c5597,finance,uniform_always,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,learned_always,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_cost,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_density,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_local_score,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_prior,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,no_source_score,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,rule_only,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,single_step,False,0.0,False,False,0
controlled,finance-dd577eca5376,finance,uniform_always,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,learned_always,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_cost,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_density,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_local_score,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_prior,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,no_source_score,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,rule_only,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,single_step,False,0.0,False,False,0
controlled,finance-e4f32f55fcaa,finance,uniform_always,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,learned_always,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,no_cost,True,0.15384615384615385,True,False,1
controlled,finance-e5cefe6486f6,finance,no_density,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,no_local_score,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,no_prior,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,no_source_score,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,rule_only,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,single_step,False,0.0,False,False,0
controlled,finance-e5cefe6486f6,finance,uniform_always,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,learned_always,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_cost,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_density,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_graph_score,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_local_score,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_prior,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_profile_bounds,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_rule_candidates,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,no_source_score,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,rule_only,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,single_step,False,0.0,False,False,0
controlled,finance-eb8e8950a296,finance,uniform_always,False,0.0,False,False,0
controlled,finance-ebe4be7a1419,finance,learned_always,False,0.0,False,False,0
controlled,finance-ebe4be7a1419,finance,learned_trigger,False,0.0,False,False,0
controlled,finance-ebe4be7a1419,finance,no_cost,False,0.0,False,False,0
